<<<15:31:28:646774>>>
* Screen coordinates (1447, 53) choosen in zone #3.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (1333, 0).
* Maximum (x, y) are (1600, 150).
* Mid (x, y) are (1466, 75).
<<<15:31:28:646774>>>  Image at Pix\Faraway_Objects\Asteroids\4.png choosen for background...
<<<15:31:38:031605>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:031605>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:031605>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:031605>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:048094>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:048094>>>  Tank #2 Red AI Tank lowered launch speed one unit...
<<<15:31:38:048094>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:048094>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:048094>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:048094>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:064139>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:064139>>>  Tank #2 Red AI Tank lowered launch speed one unit...
<<<15:31:38:064139>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:064139>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:064139>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:064139>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:079876>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:079876>>>  Tank #2 Red AI Tank lowered launch speed one unit...
<<<15:31:38:079876>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:079876>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:079876>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:079876>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:095871>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:095871>>>  Tank #2 Red AI Tank lowered launch speed one unit...
<<<15:31:38:095871>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:095871>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:095871>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:095871>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:112448>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:112448>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:112448>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:112448>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:112448>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:129318>>>  Tank #2 Red AI Tank chose to shoot...
<<<15:31:38:129318>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:129318>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:129318>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:129318>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:145775>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:145775>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:145775>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:145775>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:145775>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:162302>>>  Tank #2 Red AI Tank chose to move to 2.5067, cururently at 1.6406.
<<<15:31:38:162302>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:162302>>>  Tank #2 Red AI Tank chose to move...
<<<15:31:38:162302>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:162302>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:162302>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:162302>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:179346>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:179346>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:179346>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:179346>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:179346>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:196033>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:196033>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:196033>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:196033>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:196033>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:213091>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:213091>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:213091>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:213091>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:213091>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:228817>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:228817>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:228817>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:228817>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:228817>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:245901>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:245901>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:245901>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:245901>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:245901>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:38:261734>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:261734>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:261734>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:278287>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:278287>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:278287>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:293698>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:293698>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:293698>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:309927>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:309927>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:309927>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:326421>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:326421>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:326421>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:344152>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:344152>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:344152>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:360573>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:360573>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:360573>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:376936>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:376936>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:376936>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:392761>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:392761>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:392761>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:409249>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:409249>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:409249>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:424754>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:424754>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:424754>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:442037>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:38:442037>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:442037>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:457593>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:457593>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:474057>>>  Tank #2 Red AI Tank chose to shoot...
<<<15:31:38:474057>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:475053>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:490235>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:490235>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:490235>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:490235>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:490235>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:490235>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:507300>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:507300>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:507300>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:507300>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:507300>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:507300>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:524877>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:524877>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:524877>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:524877>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:524877>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:524877>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:541744>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:541744>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:541744>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:541744>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:541744>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:541744>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:557713>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:557713>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:557713>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:557713>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:557713>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:557713>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:574377>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:574377>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:574377>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:574377>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:574377>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:574377>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:590950>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:590950>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:590950>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:590950>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:590950>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:590950>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:607914>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:607914>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:607914>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:607914>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:607914>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:607914>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:38:624583>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:624583>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:624583>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:624583>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:624583>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:38:624583>>>  Tank #3 Yellow AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:31:38:624583>>>  Tank #3 Yellow AI Tank attempting to fire cannonball...
<<<15:31:38:641556>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:641556>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:641556>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:641556>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:641556>>>  Tank #3 Yellow AI Tank chose to move to 1.4335, cururently at 0.384.
<<<15:31:38:641556>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<15:31:38:641556>>>  Tank #3 Yellow AI Tank chose to move...
<<<15:31:38:658312>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:658312>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:658312>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:658312>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:658312>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<15:31:38:675316>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:675316>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:675316>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:675316>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:676309>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<15:31:38:691743>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:691743>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:691743>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:691743>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:691743>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<15:31:38:708732>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:38:708732>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:38:708732>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:38:708732>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:38:708732>>>  Tank #3 Yellow AI Tank moved one unit CCW...
<<<15:31:38:725791>>>  Tank #2 Red AI Tank is checking targeting info...
