<<<15:11:29:570398>>>
* Screen coordinates (160, 280) choosen in zone #8.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (0, 150).
* Maximum (x, y) are (266, 750).
* Mid (x, y) are (133, 450).
<<<15:11:29:570398>>>  Image at Pix\Faraway_Objects\Quasars\2.png choosen for background...
<<<15:11:39:856720>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:856720>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:856720>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:856720>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:856720>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:856720>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:874343>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:874343>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:874343>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:874343>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:874343>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:874343>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:874343>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:874343>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:888357>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:888357>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:888357>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:888357>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:888357>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:888357>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:888357>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:888357>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:905738>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:905738>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:905738>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:905738>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:905738>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:905738>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:905738>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:905738>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:922540>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:922540>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:922540>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:922540>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:922540>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:922540>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:922540>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:922540>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:938086>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:938086>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:938086>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:938086>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:938086>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:938086>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:938086>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:938086>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:956801>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:956801>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:956801>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:956801>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:956801>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:956801>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:956801>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:956801>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:971497>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:971497>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:971497>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:971497>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:971497>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:971497>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:971497>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:971497>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:39:987977>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:39:987977>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:987977>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:988898>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:39:988898>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:39:988898>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:39:988898>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:39:988898>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:005970>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:005970>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:005970>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:005970>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:005970>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:005970>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:005970>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:005970>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:022838>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:022838>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:022838>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:022838>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:022838>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:022838>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:022838>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:022838>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:038698>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:038698>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:038698>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:038698>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:038698>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:038698>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:038698>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:038698>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:054606>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:054606>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:054606>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:054606>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:054606>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:054606>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:054606>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:054606>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:071703>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:071703>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:071703>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:071703>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:071703>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:071703>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:071703>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:071703>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:086215>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:087272>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:087272>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:087272>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:087272>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:087272>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:087272>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:087272>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:103910>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:103910>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:103910>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:103910>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:103910>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:103910>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:103910>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:103910>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:119434>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:119434>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:119434>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:119434>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:119434>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:119434>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:119434>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:119434>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:134904>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:134904>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:134904>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:134904>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:134904>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:134904>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:134904>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:134904>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:152874>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:152874>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:152874>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:152874>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:152874>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:152874>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:152874>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:152874>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:169332>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:169332>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:169332>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:169332>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:169332>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:169332>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:169332>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:169332>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:184198>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:184198>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:184198>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:184198>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:184198>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:184198>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:184198>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:184198>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:202874>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:202874>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:202874>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:202874>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:202874>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:202874>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:202874>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:202874>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:40:219176>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:40:219176>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:40:219176>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:40:219176>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:40:219176>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:40:219176>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
